NAME;LON;LAT;DATE;TMIN;TMAX;HUMIN;HUMAX;HU;T;WEATHER;WD;WS
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-29 09:00:00;;;;;70;29;61;E;20
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-29 12:00:00;22.0;30.0;70.0;95.0;90;27;61;E;10
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-29 15:00:00;;;;;85;24;3;E;10
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-29 18:00:00;;;;;95;24;61;E;10
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-29 21:00:00;;;;;95;22;61;E;0
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 00:00:00;;;;;75;26;3;E;10
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 03:00:00;;;;;70;30;3;E;10
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 06:00:00;;;;;70;33;95;E;30
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 09:00:00;;;;;75;27;63;E;20
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 12:00:00;21.0;33.0;70.0;95.0;75;25;3;E;10
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 15:00:00;;;;;70;26;3;E;0
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 18:00:00;;;;;95;21;3;E;0
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 21:00:00;;;;;95;22;3;E;0
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-31 00:00:00;;;;;80;26;1;E;10
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-31 06:00:00;;;;;75;32;63;E;30
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-31 12:00:00;21.0;32.0;75.0;95.0;85;22;3;E;0
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-31 18:00:00;;;;;95;21;3;E;0
Cikarang Barat;107.07131776512044;-6.282507034865825;2024-01-01 00:00:00;;;;;80;24;1;E;10
Cikarang Barat;107.07131776512044;-6.282507034865825;2024-01-01 06:00:00;;;;;75;32;63;E;30
Cikarang Barat;107.07131776512044;-6.282507034865825;2024-01-01 12:00:00;22.0;32.0;75.0;95.0;90;24;3;E;0
Cikarang Barat;107.07131776512044;-6.282507034865825;2024-01-01 18:00:00;;;;;95;22;3;E;0
Cikarang Barat;107.07131776512044;-6.282507034865825;2024-01-02 00:00:00;;;;;80;24;1;E;0
Cikarang Barat;107.07131776512044;-6.282507034865825;2024-01-02 06:00:00;;;;;75;32;63;E;30
Cikarang Barat;107.07131776512044;-6.282507034865825;2024-01-02 12:00:00;22.0;32.0;75.0;95.0;90;24;3;E;0
Cikarang Barat;107.07131776512044;-6.282507034865825;2024-01-02 18:00:00;;;;;95;22;3;E;0
Cikarang Barat;107.07131776512044;-6.282507034865825;2024-01-03 00:00:00;;;;;80;24;1;E;0
Cikarang Barat;107.07131776512044;-6.282507034865825;2024-01-03 06:00:00;;;;;75;32;63;E;30
Cikarang Barat;107.07131776512044;-6.282507034865825;2024-01-03 12:00:00;21.0;32.0;75.0;95.0;90;24;3;E;0
Cikarang Barat;107.07131776512044;-6.282507034865825;2024-01-03 18:00:00;;;;;95;21;3;E;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-28 00:00:00;;;;;90;27;3;E;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-28 03:00:00;;;;;75;31;3;NE;10
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-28 06:00:00;;;;;80;29;60;N;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-28 09:00:00;;;;;85;28;60;E;10
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-28 12:00:00;24.0;31.0;75.0;95.0;95;25;60;SW;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-28 15:00:00;;;;;90;25;60;N;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-28 18:00:00;;;;;95;24;3;S;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-28 21:00:00;;;;;95;24;3;SE;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-29 00:00:00;;;;;95;26;3;E;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-29 03:00:00;;;;;75;31;3;E;10
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-29 06:00:00;;;;;85;28;60;NW;10
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-29 09:00:00;;;;;85;28;95;E;10
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-29 12:00:00;24.0;31.0;75.0;100.0;90;26;60;W;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-29 15:00:00;;;;;95;25;60;SE;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-29 18:00:00;;;;;100;24;60;E;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-29 21:00:00;;;;;100;24;3;SE;10
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-30 00:00:00;;;;;100;25;3;SE;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-30 03:00:00;;;;;80;30;60;NE;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-30 06:00:00;;;;;90;27;60;N;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-30 09:00:00;;;;;80;28;60;E;10
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-30 12:00:00;24.0;30.0;80.0;100.0;90;26;3;SE;10
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-30 15:00:00;;;;;95;25;3;E;10
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-30 18:00:00;;;;;95;24;3;SE;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-30 21:00:00;;;;;95;24;3;SE;10
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-31 00:00:00;;;;;95;26;60;E;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-31 06:00:00;;;;;85;28;60;NE;10
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-31 12:00:00;24.0;28.0;85.0;95.0;95;25;95;SE;0
Jatinegara ;106.89093312753003;-6.243496821716255;2023-12-31 18:00:00;;;;;95;24;60;S;10
Jatinegara ;106.89093312753003;-6.243496821716255;2024-01-01 00:00:00;;;;;90;26;1;N;0
Jatinegara ;106.89093312753003;-6.243496821716255;2024-01-01 06:00:00;;;;;85;28;1;NE;10
Jatinegara ;106.89093312753003;-6.243496821716255;2024-01-01 12:00:00;24.0;28.0;85.0;95.0;85;27;3;SE;0
Jatinegara ;106.89093312753003;-6.243496821716255;2024-01-01 18:00:00;;;;;95;24;60;W;0
Jatinegara ;106.89093312753003;-6.243496821716255;2024-01-02 00:00:00;;;;;100;25;3;N;0
Jatinegara ;106.89093312753003;-6.243496821716255;2024-01-02 06:00:00;;;;;90;27;3;N;0
Jatinegara ;106.89093312753003;-6.243496821716255;2024-01-02 12:00:00;24.0;27.0;85.0;100.0;85;27;3;N;0
Jatinegara ;106.89093312753003;-6.243496821716255;2024-01-02 18:00:00;;;;;100;24;3;N;0
Jatinegara ;106.89093312753003;-6.243496821716255;2024-01-03 00:00:00;;;;;100;25;60;SW;10
Jatinegara ;106.89093312753003;-6.243496821716255;2024-01-03 06:00:00;;;;;85;28;60;N;0
Jatinegara ;106.89093312753003;-6.243496821716255;2024-01-03 12:00:00;24.0;28.0;85.0;100.0;90;25;1;NE;0
Jatinegara ;106.89093312753003;-6.243496821716255;2024-01-03 18:00:00;;;;;95;24;1;S;0
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-28 00:00:00;;;;;75;26;3;E;10
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-28 03:00:00;;;;;70;30;1;E;10
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-28 06:00:00;;;;;75;31;60;E;30
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-28 09:00:00;;;;;70;29;61;E;20
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-28 12:00:00;22.0;31.0;70.0;95.0;85;26;60;E;10
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-28 15:00:00;;;;;85;25;3;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-28 18:00:00;;;;;85;24;3;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-28 21:00:00;;;;;95;22;3;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-29 00:00:00;;;;;80;26;1;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-29 03:00:00;;;;;75;30;1;E;10
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-29 06:00:00;;;;;70;30;63;E;30
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-29 09:00:00;;;;;70;29;61;E;20
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-29 12:00:00;22.0;30.0;70.0;95.0;80;27;61;E;10
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-29 15:00:00;;;;;85;24;3;E;10
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-29 18:00:00;;;;;95;24;61;E;10
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-29 21:00:00;;;;;95;22;61;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 00:00:00;;;;;75;26;3;E;10
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 03:00:00;;;;;70;30;3;E;10
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 06:00:00;;;;;70;33;95;E;30
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 09:00:00;;;;;75;27;63;E;20
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 12:00:00;21.0;33.0;70.0;95.0;75;25;3;E;10
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 15:00:00;;;;;70;26;3;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 18:00:00;;;;;95;21;3;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 21:00:00;;;;;95;22;3;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-31 00:00:00;;;;;80;26;1;E;10
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-31 06:00:00;;;;;75;32;63;E;30
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-31 12:00:00;21.0;32.0;75.0;95.0;85;22;3;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-31 18:00:00;;;;;95;21;3;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2024-01-01 00:00:00;;;;;80;24;1;E;10
Pondok Gede;106.91217886582;-6.257783811192343;2024-01-01 06:00:00;;;;;75;32;63;E;30
Pondok Gede;106.91217886582;-6.257783811192343;2024-01-01 12:00:00;22.0;32.0;75.0;95.0;90;24;3;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2024-01-01 18:00:00;;;;;95;22;3;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2024-01-02 00:00:00;;;;;80;24;1;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2024-01-02 06:00:00;;;;;75;32;63;E;30
Pondok Gede;106.91217886582;-6.257783811192343;2024-01-02 12:00:00;22.0;32.0;75.0;95.0;90;24;3;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2024-01-02 18:00:00;;;;;95;22;3;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2024-01-03 00:00:00;;;;;80;24;1;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2024-01-03 06:00:00;;;;;75;32;63;E;30
Pondok Gede;106.91217886582;-6.257783811192343;2024-01-03 12:00:00;21.0;32.0;75.0;95.0;90;24;3;E;0
Pondok Gede;106.91217886582;-6.257783811192343;2024-01-03 18:00:00;;;;;95;21;3;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-28 00:00:00;;;;;75;27;1;E;10
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-28 03:00:00;;;;;70;31;1;E;10
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-28 06:00:00;;;;;75;32;60;E;30
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-28 09:00:00;;;;;70;27;61;E;20
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-28 12:00:00;21.0;32.0;70.0;95.0;85;26;60;E;10
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-28 15:00:00;;;;;90;25;3;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-28 18:00:00;;;;;85;22;3;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-28 21:00:00;;;;;95;21;3;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-29 00:00:00;;;;;80;26;1;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-29 03:00:00;;;;;75;30;1;E;10
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-29 06:00:00;;;;;70;30;61;E;30
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-29 09:00:00;;;;;70;27;61;E;20
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-29 12:00:00;22.0;30.0;70.0;95.0;90;24;61;E;10
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-29 15:00:00;;;;;90;23;3;E;10
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-29 18:00:00;;;;;95;22;61;E;10
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-29 21:00:00;;;;;95;22;61;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-30 00:00:00;;;;;75;26;3;E;10
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-30 03:00:00;;;;;70;30;3;E;10
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-30 06:00:00;;;;;70;33;95;E;30
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-30 09:00:00;;;;;75;27;61;E;20
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-30 12:00:00;21.0;33.0;70.0;95.0;75;25;3;E;10
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-30 15:00:00;;;;;70;24;3;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-30 18:00:00;;;;;95;21;3;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-30 21:00:00;;;;;95;22;3;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-31 00:00:00;;;;;80;26;1;E;10
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-31 06:00:00;;;;;75;32;63;E;30
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-31 12:00:00;21.0;32.0;75.0;95.0;85;22;3;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2023-12-31 18:00:00;;;;;95;21;3;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2024-01-01 00:00:00;;;;;80;24;1;E;10
Telukjambe Barat;107.21293874423344;-6.359022779262479;2024-01-01 06:00:00;;;;;75;32;63;E;30
Telukjambe Barat;107.21293874423344;-6.359022779262479;2024-01-01 12:00:00;22.0;32.0;75.0;95.0;90;24;3;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2024-01-01 18:00:00;;;;;95;22;3;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2024-01-02 00:00:00;;;;;80;24;1;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2024-01-02 06:00:00;;;;;75;32;63;E;30
Telukjambe Barat;107.21293874423344;-6.359022779262479;2024-01-02 12:00:00;22.0;32.0;75.0;95.0;90;24;3;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2024-01-02 18:00:00;;;;;95;22;3;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2024-01-03 00:00:00;;;;;80;24;1;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2024-01-03 06:00:00;;;;;75;32;63;E;30
Telukjambe Barat;107.21293874423344;-6.359022779262479;2024-01-03 12:00:00;21.0;32.0;75.0;95.0;90;24;3;E;0
Telukjambe Barat;107.21293874423344;-6.359022779262479;2024-01-03 18:00:00;;;;;95;21;3;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-28 00:00:00;;;;;85;21;1;E;10
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-28 03:00:00;;;;;75;26;1;E;10
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-28 06:00:00;;;;;75;29;61;E;30
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-28 09:00:00;;;;;75;25;61;E;20
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-28 12:00:00;21.0;29.0;75.0;95.0;85;25;60;E;10
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-28 15:00:00;;;;;90;21;3;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-28 18:00:00;;;;;95;22;3;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-28 21:00:00;;;;;95;21;3;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-29 00:00:00;;;;;85;24;1;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-29 03:00:00;;;;;80;29;1;E;10
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-29 06:00:00;;;;;75;30;63;E;30
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-29 09:00:00;;;;;80;26;63;E;20
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-29 12:00:00;18.0;30.0;75.0;95.0;85;23;61;E;10
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-29 15:00:00;;;;;90;23;3;E;10
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-29 18:00:00;;;;;95;18;60;E;10
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-29 21:00:00;;;;;95;18;3;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-30 00:00:00;;;;;80;21;61;E;10
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-30 03:00:00;;;;;75;28;61;E;10
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-30 06:00:00;;;;;75;33;95;E;30
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-30 09:00:00;;;;;80;25;63;E;20
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-30 12:00:00;17.0;33.0;75.0;95.0;85;23;3;E;10
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-30 15:00:00;;;;;85;24;3;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-30 18:00:00;;;;;95;18;3;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-30 21:00:00;;;;;95;17;3;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-31 00:00:00;;;;;80;26;1;E;10
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-31 06:00:00;;;;;75;32;63;E;30
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-31 12:00:00;21.0;32.0;75.0;95.0;85;22;3;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2023-12-31 18:00:00;;;;;95;21;3;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2024-01-01 00:00:00;;;;;80;24;1;E;10
Bandung Kidul;107.62051628437608;-6.961654613452838;2024-01-01 06:00:00;;;;;75;32;63;E;30
Bandung Kidul;107.62051628437608;-6.961654613452838;2024-01-01 12:00:00;22.0;32.0;75.0;95.0;90;24;3;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2024-01-01 18:00:00;;;;;95;22;3;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2024-01-02 00:00:00;;;;;80;24;1;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2024-01-02 06:00:00;;;;;75;32;63;E;30
Bandung Kidul;107.62051628437608;-6.961654613452838;2024-01-02 12:00:00;22.0;32.0;75.0;95.0;90;24;3;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2024-01-02 18:00:00;;;;;95;22;3;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2024-01-03 00:00:00;;;;;80;24;1;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2024-01-03 06:00:00;;;;;75;32;63;E;30
Bandung Kidul;107.62051628437608;-6.961654613452838;2024-01-03 12:00:00;21.0;32.0;75.0;95.0;90;24;3;E;0
Bandung Kidul;107.62051628437608;-6.961654613452838;2024-01-03 18:00:00;;;;;95;21;3;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-28 00:00:00;;;;;85;22;1;E;10
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-28 03:00:00;;;;;75;27;1;E;10
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-28 06:00:00;;;;;75;29;61;E;30
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-28 09:00:00;;;;;75;25;61;E;20
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-28 12:00:00;20.0;29.0;75.0;95.0;85;25;60;E;10
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-28 15:00:00;;;;;90;22;3;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-28 18:00:00;;;;;95;22;3;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-28 21:00:00;;;;;95;20;3;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-29 00:00:00;;;;;85;24;1;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-29 03:00:00;;;;;80;29;1;E;10
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-29 06:00:00;;;;;75;30;63;E;30
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-29 09:00:00;;;;;80;26;63;E;20
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-29 12:00:00;18.0;30.0;75.0;95.0;90;23;61;E;10
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-29 15:00:00;;;;;90;23;3;E;10
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-29 18:00:00;;;;;95;18;60;E;10
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-29 21:00:00;;;;;95;18;3;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 00:00:00;;;;;80;22;61;E;10
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 03:00:00;;;;;75;28;61;E;10
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 06:00:00;;;;;75;33;95;E;30
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 09:00:00;;;;;80;25;63;E;20
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 12:00:00;17.0;33.0;75.0;95.0;85;23;3;E;10
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 15:00:00;;;;;85;21;3;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 18:00:00;;;;;95;18;3;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 21:00:00;;;;;95;17;3;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-31 00:00:00;;;;;80;26;1;E;10
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-31 06:00:00;;;;;75;32;63;E;30
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-31 12:00:00;21.0;32.0;75.0;95.0;85;22;3;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-31 18:00:00;;;;;95;21;3;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2024-01-01 00:00:00;;;;;80;24;1;E;10
Cimahi Selatan;107.54122979510078;-6.911363635085763;2024-01-01 06:00:00;;;;;75;32;63;E;30
Cimahi Selatan;107.54122979510078;-6.911363635085763;2024-01-01 12:00:00;22.0;32.0;75.0;95.0;90;24;3;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2024-01-01 18:00:00;;;;;95;22;3;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2024-01-02 00:00:00;;;;;80;24;1;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2024-01-02 06:00:00;;;;;75;32;63;E;30
Cimahi Selatan;107.54122979510078;-6.911363635085763;2024-01-02 12:00:00;22.0;32.0;75.0;95.0;90;24;3;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2024-01-02 18:00:00;;;;;95;22;3;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2024-01-03 00:00:00;;;;;80;24;1;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2024-01-03 06:00:00;;;;;75;32;63;E;30
Cimahi Selatan;107.54122979510078;-6.911363635085763;2024-01-03 12:00:00;21.0;32.0;75.0;95.0;90;24;3;E;0
Cimahi Selatan;107.54122979510078;-6.911363635085763;2024-01-03 18:00:00;;;;;95;21;3;E;0
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-28 00:00:00;;;;;85;22;1;E;10
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-28 03:00:00;;;;;75;27;1;E;10
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-28 06:00:00;;;;;75;29;61;E;30
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-28 09:00:00;;;;;75;25;61;E;20
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-28 12:00:00;20.0;29.0;75.0;95.0;85;25;60;E;10
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-28 15:00:00;;;;;90;22;3;E;0
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-28 18:00:00;;;;;95;22;3;E;0
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-28 21:00:00;;;;;95;20;3;E;0
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-29 00:00:00;;;;;85;24;1;E;0
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-29 03:00:00;;;;;80;29;1;E;10
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-29 06:00:00;;;;;75;30;63;E;30
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-29 09:00:00;;;;;80;26;63;E;20
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-29 12:00:00;18.0;30.0;75.0;95.0;90;23;61;E;10
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-29 15:00:00;;;;;90;23;3;E;10
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-29 18:00:00;;;;;95;18;60;E;10
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-29 21:00:00;;;;;95;18;3;E;0
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-30 00:00:00;;;;;80;22;61;E;10
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-30 03:00:00;;;;;75;28;61;E;10
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-30 06:00:00;;;;;75;33;95;E;30
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-30 09:00:00;;;;;80;25;63;E;20
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-30 12:00:00;17.0;33.0;75.0;95.0;85;23;3;E;10
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-30 15:00:00;;;;;85;21;3;E;0
Bojongloa Kidul;107.5826503982401;-6.9614513302453;2023-12-30 18:00:00;;;;;95;18;3;E;0
